"","X","data_listing_id","data_title","data_display_title","data_url","data_installment","data_image_src","data_compare_image","data_make","data_model","data_year","data_mileage","data_transmission","data_ad_type","data_variant","data_seller_id","data_profile_id","data_listing_trusted","data_dealer_isverified","data_view_store","data_country_code","data_vehicle_type","listing_price","listing_rating"
"2087",2087,10444280,"2022 Proton X70 1.5 Executive PROMOSI TERTINGGI TEKAN CLICK TERUS DAPAT","2022 Proton X70 1.5 TGDI Executive SUV","https://www.carlist.my/new-cars/2022-proton-x70-1-5-executive-promosi-tertinggi-tekan-click-terus-dapat/10444280","1372","https://img1.icarcdn.com/08244401/main-m_new-car-carlist-proton-x70-tgdi-executive-suv-malaysia_000008244401_5e05556d_5352_41a6_a019_3fec786f6723.jpeg.webp?smia=xTM","https://img1.icarcdn.com/08244401/thumb-l_new-car-carlist-proton-x70-tgdi-executive-suv-malaysia_000008244401_5e05556d_5352_41a6_a019_3fec786f6723.jpeg.webp?smia=xTM","Proton","X70",2022,0,"Automatic","New","TGDI Executive","b04cea60-e5a3-4bd5-9b03-1b5ef655cc44","99aad5c2-dcb5-4417-bc78-ce1344d7e058","true","ʉʏʈʘ","true","my","car","105800",4.5
"2088",2088,9674012,"2022 Foton VIEW CS2 2.8 (M) 14 SEATS-HIACE SIMILAR","2022 Foton View 2.8 CS2 Van","https://www.carlist.my/new-cars/2022-foton-view-cs2-2-8-m-14-seats-hiace-similar/9674012","1750","https://img1.icarcdn.com/2104769/main-m_new-car-carlist-foton-view-cs2-van-malaysia_000002104769_b4d3b6b2_9c3e_4446_a097_a14501b3be78.jpg.webp?smia=xTM","https://img1.icarcdn.com/2104769/thumb-l_new-car-carlist-foton-view-cs2-van-malaysia_000002104769_b4d3b6b2_9c3e_4446_a097_a14501b3be78.jpg.webp?smia=xTM","Foton","View",2022,0,"Manual","New","CS2","cf648c26-4aeb-e311-94af-0261ba99cd9c","5dc09c53-69eb-e311-94af-0261ba99cd9c","false","ʉʏʈʘ","false","my","car","135000",NA
"2089",2089,9674189,"2022 CHANA ERA STAR II 1.2L Single Cab Pick Up","2022 Chana Era Star II 1.2 Panel Van","https://www.carlist.my/new-cars/2022-chana-era-star-ii-1-2l-single-cab-pick-up/9674189","707","https://img1.icarcdn.com/9814769/main-m_new-car-carlist-chana-era-star-ii-panel-van-malaysia_000009814769_60a4aa81_ec96_4568_bd0a_d80165bb43f2.jpg.webp?smia=xTM","https://img1.icarcdn.com/9814769/thumb-l_new-car-carlist-chana-era-star-ii-panel-van-malaysia_000009814769_60a4aa81_ec96_4568_bd0a_d80165bb43f2.jpg.webp?smia=xTM","Chana","Era Star II",2022,0,"Manual","New","Panel","cf648c26-4aeb-e311-94af-0261ba99cd9c","5dc09c53-69eb-e311-94af-0261ba99cd9c","false","ʉʏʈʘ","false","my","car","54500",NA
"2090",2090,9674050,"2022 Foton VIEW CS2L 2.8 (M) 18SEATS-HIACE SIMILAR","2022 Foton View 2.8 C2 Window Van","https://www.carlist.my/new-cars/2022-foton-view-cs2l-2-8-m-18seats-hiace-similar/9674050","1906","https://img1.icarcdn.com/0504769/main-m_new-car-carlist-foton-view--cs2l-van-malaysia_000000504769_0d822d87_d616_4717_aee3_15d44fbc65c4.jpg.webp?smia=xTM","https://img1.icarcdn.com/0504769/thumb-l_new-car-carlist-foton-view--cs2l-van-malaysia_000000504769_0d822d87_d616_4717_aee3_15d44fbc65c4.jpg.webp?smia=xTM","Foton","View",2022,0,"Manual","New","C2 Window","cf648c26-4aeb-e311-94af-0261ba99cd9c","5dc09c53-69eb-e311-94af-0261ba99cd9c","false","ʉʏʈʘ","false","my","car","147000",NA
"2091",2091,10630229,"2022 Lexus NX250 2.5 Luxury SUV","2022 Lexus NX250 2.5 Luxury SUV","https://www.carlist.my/new-cars/2022-lexus-nx250-2-5-luxury-suv/10630229","4808","https://img1.icarcdn.com/92203601/main-m_new-car-carlist-lexus-nx250-luxury-suv-malaysia_000092203601_11aba081_438b_4edb_af00_771bf9d3eab2.jpg.webp?smia=xTM","https://img1.icarcdn.com/92203601/thumb-l_new-car-carlist-lexus-nx250-luxury-suv-malaysia_000092203601_11aba081_438b_4edb_af00_771bf9d3eab2.jpg.webp?smia=xTM","Lexus","NX250",2022,0,"Automatic","New","Luxury","85d8671d-13fa-e511-94c3-06e4185eac05","8bd8671d-13fa-e511-94c3-06e4185eac05","true","ʉʏʈʘ","false","my","car","370888",NA
"2092",2092,10270191,"2022 Nissan Serena 2.0 S-Hybrid High-Way Star Two-Tone Color MPV","2022 Nissan Serena 2.0 S-Hybrid High-Way Star Two-Tone Color MPV","https://www.carlist.my/new-cars/2022-nissan-serena-2-0-s-hybrid-high-way-star-two-tone-color-mpv/10270191","1904","https://img1.icarcdn.com/19107201/main-m_new-car-carlist-nissan-serena-s-hybrid-high-way-star-two-tone-color-mpv-malaysia_000019107201_50c39076_cc6f_481d_b94c_a296a8f05848.jpeg.webp?smia=xTM","https://img1.icarcdn.com/19107201/thumb-l_new-car-carlist-nissan-serena-s-hybrid-high-way-star-two-tone-color-mpv-malaysia_000019107201_50c39076_cc6f_481d_b94c_a296a8f05848.jpeg.webp?smia=xTM","Nissan","Serena",2022,0,"Automatic","New","S-Hybrid High-Way Star Two-Tone Color","8fedc4e8-0a1b-e511-94b6-0261ba99cd9c","92edc4e8-0a1b-e511-94b6-0261ba99cd9c","false","ʉʏʈʘ","false","my","car","146888",4
"2093",2093,10629332,"2022 TESLA Model 3 0.0 Standard Range Sedan NEW CAR Unreg","2022 TESLA Model 3 Standard Range Sedan","https://www.carlist.my/new-cars/2022-tesla-model-3-0-0-standard-range-sedan-new-car-unreg/10629332","3747","https://img1.icarcdn.com/23392601/main-m_new-car-carlist-tesla-model-3-standard-range-sedan-malaysia_000023392601_46f5785a_ec08_4b67_a348_017e4d528bcc.jpg.webp?smia=xTM","https://img1.icarcdn.com/23392601/thumb-l_new-car-carlist-tesla-model-3-standard-range-sedan-malaysia_000023392601_46f5785a_ec08_4b67_a348_017e4d528bcc.jpg.webp?smia=xTM","TESLA","Model 3",2022,0,"Automatic","New","Standard Range","0add6bf2-8130-4e62-8a10-6ccfd6230fc1","75da0b58-38b8-44e2-bcb5-0c39bc5066e6","true","ʉʏʈʘ","true","my","car","289000",NA
"2094",2094,8433480,"2022 Perodua Myvi 1.5 AV Hatchback***YEAR END SALES ( FREE APPLY LOAN)  ACCEPT TRADE IN","2022 Perodua Myvi 1.5 AV Hatchback","https://www.carlist.my/new-cars/2022-perodua-myvi-1-5-av-hatchback-year-end-sales-free-apply-loan-accept-trade-in/8433480","799","https://img1.icarcdn.com/0843348/main-m_new-car-carlist-perodua-myvi-av-hatchback-malaysia_000000843348_5569630a_3353_49d0_ae65_8bab360fe7e2.jpeg.webp?smia=xTM","https://img1.icarcdn.com/0843348/thumb-l_new-car-carlist-perodua-myvi-av-hatchback-malaysia_000000843348_5569630a_3353_49d0_ae65_8bab360fe7e2.jpeg.webp?smia=xTM","Perodua","Myvi",2022,0,"Automatic","New","AV","a8cbc07b-c273-e411-94b2-06e4185eac05","abcbc07b-c273-e411-94b2-06e4185eac05","false","ʉʏʈʘ","false","my","car","61664",4.2
"2095",2095,10625438,"2022 Proton X70 1.8 TGDI Premium SUV , YEAR END PROMOTION, LATEST NEW FACELIFT, FAST STOCK.","2022 Proton X70 1.8 TGDI Premium SUV","https://www.carlist.my/new-cars/2022-proton-x70-1-8-tgdi-premium-suv-year-end-promotion-latest-new-facelift-fast-stock/10625438","1631","https://img1.icarcdn.com/83452601/main-m_new-car-carlist-proton-x70-tgdi-premium-suv-malaysia_000083452601_89d5b859_8911_4799_aeb6_19cbaf6f584b.jpg.webp?smia=xTM","https://img1.icarcdn.com/83452601/thumb-l_new-car-carlist-proton-x70-tgdi-premium-suv-malaysia_000083452601_89d5b859_8911_4799_aeb6_19cbaf6f584b.jpg.webp?smia=xTM","Proton","X70",2022,0,"Automatic","New","TGDI Premium","3e0360ad-4beb-e311-94af-0261ba99cd9c","9d0d36b1-62eb-e311-94af-0261ba99cd9c","false","ʉʏʈʘ","false","my","car","125800",4.5
"2096",2096,10569445,"Nissan NAVARA 190PS 450NM 2.5CC Turbo Top Dealer 0168603224 Monthly As low As Rm1,628","2022 Nissan Navara 2.5 SE Pickup Truck","https://www.carlist.my/new-cars/nissan-navara-190ps-450nm-2-5cc-turbo-top-dealer-0168603224-monthly-as-low-as-rm1-628/10569445","1561","https://img1.icarcdn.com/54496501/main-m_new-car-carlist-nissan-navara-se-pickup-truck-malaysia_000054496501_71498bf4_40ea_453c_bfe4_c059eb38a983.png.webp?smia=xTM","https://img1.icarcdn.com/54496501/thumb-l_new-car-carlist-nissan-navara-se-pickup-truck-malaysia_000054496501_71498bf4_40ea_453c_bfe4_c059eb38a983.png.webp?smia=xTM","Nissan","Navara",2022,0,"Automatic","New","SE","3b3f1df0-aa8a-e611-94c5-06e4185eac05","1f5e21f6-aa8a-e611-94c5-06e4185eac05","false","ʉʏʈʘ","false","my","car","120444",3.7
"2097",2097,10623678,"2022 Toyota Veloz 1.5 (Pre-Order) MPV JANGAN TERLAMBAT BOOKING .","2022 Toyota Veloz 1.5 1.5 (Pre-Order) MPV","https://www.carlist.my/new-cars/2022-toyota-veloz-1-5-pre-order-mpv-jangan-terlambat-booking/10623678","1232","https://img1.icarcdn.com/87632601/main-m_new-car-carlist-toyota-veloz-1.5-%28pre-order%29-mpv-malaysia_000087632601_dbd0a232_a5b0_4558_a482_5dcb2809040d.jpg.webp?smia=xTM","https://img1.icarcdn.com/87632601/thumb-l_new-car-carlist-toyota-veloz-1.5-%28pre-order%29-mpv-malaysia_000087632601_dbd0a232_a5b0_4558_a482_5dcb2809040d.jpg.webp?smia=xTM","Toyota","Veloz",2022,0,"Automatic","New","1.5 (Pre-Order)","e4f74d98-cc17-4fec-89c7-1d666d7c1b5d","2572769d-1bc5-44b6-a4e7-9d01efa93262","false","ʉʏʈʘ","false","my","car","95000",NA
"2098",2098,10625162,"2022 Proton X70 1.5 TGDI Premium SUV, YEAR END PROMOTION, READY STOCK , LATEST NEW FACELIFT","2022 Proton X70 1.5 TGDI Premium SUV","https://www.carlist.my/new-cars/2022-proton-x70-1-5-tgdi-premium-suv-year-end-promotion-ready-stock-latest-new-facelift/10625162","1527","https://img1.icarcdn.com/26152601/main-m_new-car-carlist-proton-x70-tgdi-premium-suv-malaysia_000026152601_c13a1a0d_be1c_469f_9152_c6f32d456a18.jpg.webp?smia=xTM","https://img1.icarcdn.com/26152601/thumb-l_new-car-carlist-proton-x70-tgdi-premium-suv-malaysia_000026152601_c13a1a0d_be1c_469f_9152_c6f32d456a18.jpg.webp?smia=xTM","Proton","X70",2022,0,"Automatic","New","TGDI Premium","3e0360ad-4beb-e311-94af-0261ba99cd9c","9d0d36b1-62eb-e311-94af-0261ba99cd9c","false","ʉʏʈʘ","false","my","car","117800",4.5
"2099",2099,9344797,"2022 Maxus V80 2.5 Panel & Window Van (Maxus PJ HQ)","2022 Maxus V80 2.5 Window LWB Van","https://www.carlist.my/new-cars/2022-maxus-v80-2-5-panel-window-van-maxus-pj-hq/9344797","1749","https://img1.icarcdn.com/7974439/main-m_new-car-carlist-maxus-v80-window-lwb-van-malaysia_000007974439_e329b8ed_ecc2_4f41_8a82_7b0ff5303cbb.jpg.webp?smia=xTM","https://img1.icarcdn.com/7974439/thumb-l_new-car-carlist-maxus-v80-window-lwb-van-malaysia_000007974439_e329b8ed_ecc2_4f41_8a82_7b0ff5303cbb.jpg.webp?smia=xTM","Maxus","V80",2022,0,"Manual","New","Window LWB","edd1e4ee-05e2-40d3-a42c-634a10b9ed1a","5216e8c0-0e8b-4846-b462-3c291d7ee72d","false","ʉʏʈʘ","false","my","car","134888",5
"2100",2100,9319709,"Maxus G10 2.0 SE/SUPREME (MAXUS PJ HQ)","2022 Maxus G10 2.0 SE MPV","https://www.carlist.my/new-cars/maxus-g10-2-0-se-supreme-maxus-pj-hq/9319709","2151","https://img1.icarcdn.com/9079139/main-m_new-car-carlist-maxus-g10-se-mpv-malaysia_000009079139_df2a9601_e2d0_4888_b80d_cabf9aed308a.png.webp?smia=xTM","https://img1.icarcdn.com/9079139/thumb-l_new-car-carlist-maxus-g10-se-mpv-malaysia_000009079139_df2a9601_e2d0_4888_b80d_cabf9aed308a.png.webp?smia=xTM","Maxus","G10",2022,0,"Automatic","New","SE","edd1e4ee-05e2-40d3-a42c-634a10b9ed1a","5216e8c0-0e8b-4846-b462-3c291d7ee72d","false","ʉʏʈʘ","false","my","car","165888",NA
"2101",2101,8654822,"2022 CKD Foton 2.8 TURBO C2 Panel Van","2022 Foton View 2.0 C2 Panel Van","https://www.carlist.my/new-cars/2022-ckd-foton-2-8-turbo-c2-panel-van/8654822","1151","https://img1.icarcdn.com/2284568/main-m_new-car-carlist-foton-view-c2-panel-van-malaysia_000002284568_09d0d643_c857_4d56_bdfd_30856dfd8d58.jpg.webp?smia=xTM","https://img1.icarcdn.com/2284568/thumb-l_new-car-carlist-foton-view-c2-panel-van-malaysia_000002284568_09d0d643_c857_4d56_bdfd_30856dfd8d58.jpg.webp?smia=xTM","Foton","View",2022,0,"Manual","New","C2 Panel","edea2572-c9c4-4927-ba78-d0b07239006c","f0875e83-5644-4d9f-9418-9ae683696c55","false","ʉʏʈʘ","false","my","car","88800",NA
"2102",2102,10251182,"2022 Chana Era Star II 1.2 Steel Body Cab Chassis","2022 Chana Era Star II 1.2 Steel Body Cab Chassis","https://www.carlist.my/new-cars/2022-chana-era-star-ii-1-2-steel-body-cab-chassis/10251182","707","https://img1.icarcdn.com/28115201/main-m_new-car-carlist-chana-era-star-ii-steel-body-cab-chassis-malaysia_000028115201_e7e11ba2_bcca_4ba7_8034_0e07720de28c.jpeg.webp?smia=xTM","https://img1.icarcdn.com/28115201/thumb-l_new-car-carlist-chana-era-star-ii-steel-body-cab-chassis-malaysia_000028115201_e7e11ba2_bcca_4ba7_8034_0e07720de28c.jpeg.webp?smia=xTM","Chana","Era Star II",2022,0,"Manual","New","Steel Body","edea2572-c9c4-4927-ba78-d0b07239006c","f0875e83-5644-4d9f-9418-9ae683696c55","false","ʉʏʈʘ","false","my","car","54500",NA
"2103",2103,10412276,"2022 Proton Saga 1.3 Standard Sedan","2022 Proton Saga 1.3 Standard Sedan","https://www.carlist.my/new-cars/2022-proton-saga-1-3-standard-sedan/10412276","490","https://img1.icarcdn.com/67221401/main-m_new-car-carlist-proton-saga-standard-sedan-malaysia_000067221401_5d71571b_37ff_42cb_998a_0952de799409.jpeg.webp?smia=xTM","https://img1.icarcdn.com/67221401/thumb-l_new-car-carlist-proton-saga-standard-sedan-malaysia_000067221401_5d71571b_37ff_42cb_998a_0952de799409.jpeg.webp?smia=xTM","Proton","Saga",2022,0,"Automatic","New","Standard","239502bc-de69-4546-b83a-6d1172d54c5b","c9ecb0f9-ca5d-4f12-8c9e-730ecb1d9abd","false","ʉʏʈʘ","false","my","car","37800",3.9
"2104",2104,10584916,"All-New & High-Tech Electrical Vehicles EV AUTO  (1-2 / 1-5 Seats & Warranty)","2022 MG ZS EV SE SUV","https://www.carlist.my/new-cars/all-new-high-tech-electrical-vehicles-ev-auto-1-2-1-5-seats-warranty/10584916","1659","https://img1.icarcdn.com/61948501/main-m_new-car-carlist-mg-zs-ev-se-suv-malaysia_000061948501_df49837f_caf6_4014_a322_2f0c88b9717f.jpeg.webp?smia=xTM","https://img1.icarcdn.com/61948501/thumb-l_new-car-carlist-mg-zs-ev-se-suv-malaysia_000061948501_df49837f_caf6_4014_a322_2f0c88b9717f.jpeg.webp?smia=xTM","MG","ZS",2022,0,"Automatic","New","EV SE","5cea2ff3-f6f7-4a73-bd9b-23fd2c9de2e3","70f61633-c509-44a1-9c48-16b0057ce50f","false","ʉʏʈʘ","false","my","car","128000",NA
"2105",2105,9803081,"All-New 2022 Ambulance High-Roof Window Van With Japanese-Engineered Advanced Technology & Sliding Door (1-5 Seats)(Warranty)","2022 Foton View 2.8 C2 Window Van","https://www.carlist.my/new-cars/all-new-2022-ambulance-high-roof-window-van-with-japanese-engineered-advanced-technology-sliding-door-1-5-seats-warranty/9803081","1216","https://img1.icarcdn.com/1803089/main-m_new-car-carlist-foton-view-c2-window-van-malaysia_000001803089_163d3e7a_92c2_4c23_ad21_3d7b4018f3f3.jpeg.webp?smia=xTM","https://img1.icarcdn.com/1803089/thumb-l_new-car-carlist-foton-view-c2-window-van-malaysia_000001803089_163d3e7a_92c2_4c23_ad21_3d7b4018f3f3.jpeg.webp?smia=xTM","Foton","View",2022,0,"Manual","New","C2 Window","5cea2ff3-f6f7-4a73-bd9b-23fd2c9de2e3","70f61633-c509-44a1-9c48-16b0057ce50f","false","ʉʏʈʘ","false","my","car","93800",NA
"2106",2106,10615600,"2022 TOYOTA VELOZ","2022 Toyota Veloz 1.5 MPV","https://www.carlist.my/new-cars/2022-toyota-veloz/10615600","1232","https://img1.icarcdn.com/00651601/main-m_new-car-carlist-toyota-veloz-mpv-malaysia_000000651601_d6a4926e_26b2_43d6_ab80_70dc2c9566d8.jpg.webp?smia=xTM","https://img1.icarcdn.com/00651601/thumb-l_new-car-carlist-toyota-veloz-mpv-malaysia_000000651601_d6a4926e_26b2_43d6_ab80_70dc2c9566d8.jpg.webp?smia=xTM","Toyota","Veloz",2022,0,"Automatic","New","","7b641198-84e6-41ff-8eec-a186c2cf4fb0","a983bede-5c0c-4ac8-b317-8e319620734c","false","ʉʏʈʘ","false","my","car","95000",NA
"2107",2107,10167169,"Van Jenazah Panel Van untuk diwakafkan - Toyota Hiace 2.5 baru","2022 Toyota Hiace 2.5 Panel Van","https://www.carlist.my/new-cars/van-jenazah-panel-van-untuk-diwakafkan-toyota-hiace-2-5-baru/10167169","1271","https://img1.icarcdn.com/96176101/main-m_new-car-carlist-toyota-hiace-panel-van-malaysia_000096176101_eb59fa11_76f0_4b6b_a502_a7eea6551d99.JPG.webp?smia=xTM","https://img1.icarcdn.com/96176101/thumb-l_new-car-carlist-toyota-hiace-panel-van-malaysia_000096176101_eb59fa11_76f0_4b6b_a502_a7eea6551d99.JPG.webp?smia=xTM","Toyota","Hiace",2022,0,"Manual","New","Panel","d4c5d9a7-49eb-e311-94af-0261ba99cd9c","5de03a45-67eb-e311-94af-0261ba99cd9c","false","ʉʏʈʘ","false","my","car","98000",5
"2108",2108,10353630,"2022 Proton Exora 1.6 Turbo Premium MPV READY STOCK - EASY LOAN","2022 Proton Exora 1.6 Turbo Premium MPV","https://www.carlist.my/new-cars/2022-proton-exora-1-6-turbo-premium-mpv-ready-stock-easy-loan/10353630","905","https://img1.icarcdn.com/03635301/main-m_new-car-carlist-proton-exora-turbo-premium-mpv-malaysia_000003635301_9942eddb_06b1_4308_98a8_1beabc88e6c0.jpg.webp?smia=xTM","https://img1.icarcdn.com/03635301/thumb-l_new-car-carlist-proton-exora-turbo-premium-mpv-malaysia_000003635301_9942eddb_06b1_4308_98a8_1beabc88e6c0.jpg.webp?smia=xTM","Proton","Exora",2022,0,"Automatic","New","Turbo Premium","bf6403a7-d22c-40b0-9e4b-4be80bd3b2c5","f9cfbc2a-63de-41ea-8f71-0c71e863e0a7","false","ʉʏʈʘ","false","my","car","69800",4.2
"2109",2109,10353717,"2022 Proton Saga 1.3 Standard Sedan - READY STOCK / FAST DELIVER","2022 Proton Saga 1.3 Standard Sedan","https://www.carlist.my/new-cars/2022-proton-saga-1-3-standard-sedan-ready-stock-fast-deliver/10353717","497","https://img1.icarcdn.com/71735301/main-m_new-car-carlist-proton-saga-standard-sedan-malaysia_000071735301_7b9e7cc0_3c8e_4c14_b129_e77abc1ffd2c.png.webp?smia=xTM","https://img1.icarcdn.com/71735301/thumb-l_new-car-carlist-proton-saga-standard-sedan-malaysia_000071735301_7b9e7cc0_3c8e_4c14_b129_e77abc1ffd2c.png.webp?smia=xTM","Proton","Saga",2022,0,"Automatic","New","Standard","bf6403a7-d22c-40b0-9e4b-4be80bd3b2c5","f9cfbc2a-63de-41ea-8f71-0c71e863e0a7","false","ʉʏʈʘ","false","my","car","38300",3.9
"2110",2110,10239079,"Proton Exora 1.6 Turbo Executive MPV READY STOCK - FULL LOAN","2022 Proton Exora 1.6 Turbo Executive MPV","https://www.carlist.my/new-cars/proton-exora-1-6-turbo-executive-mpv-ready-stock-full-loan/10239079","814","https://img1.icarcdn.com/97093201/main-m_new-car-carlist-proton-exora-turbo-executive-mpv-malaysia_000097093201_84803ee0_dfe3_46f8_afa0_e2296f97caef.jpg.webp?smia=xTM","https://img1.icarcdn.com/97093201/thumb-l_new-car-carlist-proton-exora-turbo-executive-mpv-malaysia_000097093201_84803ee0_dfe3_46f8_afa0_e2296f97caef.jpg.webp?smia=xTM","Proton","Exora",2022,0,"Automatic","New","Turbo Executive","bf6403a7-d22c-40b0-9e4b-4be80bd3b2c5","f9cfbc2a-63de-41ea-8f71-0c71e863e0a7","false","ʉʏʈʘ","false","my","car","62800",4.2
"2111",2111,10284480,"2022 Proton Saga 1.3 Standard LITE Sedan - READY STOCK","2022 Proton Saga 1.3 Standard Sedan","https://www.carlist.my/new-cars/2022-proton-saga-1-3-standard-lite-sedan-ready-stock/10284480","497","https://img1.icarcdn.com/08448201/main-m_new-car-carlist-proton-saga-standard-sedan-malaysia_000008448201_58d2e7ba_1f88_4d8a_91f5_8cad73f06a64.jpg.webp?smia=xTM","https://img1.icarcdn.com/08448201/thumb-l_new-car-carlist-proton-saga-standard-sedan-malaysia_000008448201_58d2e7ba_1f88_4d8a_91f5_8cad73f06a64.jpg.webp?smia=xTM","Proton","Saga",2022,0,"Automatic","New","Standard","bf6403a7-d22c-40b0-9e4b-4be80bd3b2c5","f9cfbc2a-63de-41ea-8f71-0c71e863e0a7","false","ʉʏʈʘ","false","my","car","38300",3.9
"2112",2112,10284562,"2022 Proton X70 1.5 TGDI SUV FAST STOCK / MAX LOAN","2022 Proton X70 1.5 TGDI Standard SUV","https://www.carlist.my/new-cars/2022-proton-x70-1-5-tgdi-suv-fast-stock-max-loan/10284562","1605","https://img1.icarcdn.com/26548201/main-m_new-car-carlist-proton-x70-tgdi-standard-suv-malaysia_000026548201_5792e8f9_0f9b_4a14_a6de_b5bb2ddb20e9.jpg.webp?smia=xTM","https://img1.icarcdn.com/26548201/thumb-l_new-car-carlist-proton-x70-tgdi-standard-suv-malaysia_000026548201_5792e8f9_0f9b_4a14_a6de_b5bb2ddb20e9.jpg.webp?smia=xTM","Proton","X70",2022,0,"Automatic","New","TGDI Standard","bf6403a7-d22c-40b0-9e4b-4be80bd3b2c5","f9cfbc2a-63de-41ea-8f71-0c71e863e0a7","false","ʉʏʈʘ","false","my","car","123800",4.5
"2113",2113,10239187,"Proton Exora 1.6 Turbo Premium MPV READY STOCK","2022 Proton Exora 1.6 Turbo Premium MPV","https://www.carlist.my/new-cars/proton-exora-1-6-turbo-premium-mpv-ready-stock/10239187","905","https://img1.icarcdn.com/78193201/main-m_new-car-carlist-proton-exora-turbo-premium-mpv-malaysia_000078193201_957d1f22_cac8_4c1f_ae87_122e4fcd8272.png.webp?smia=xTM","https://img1.icarcdn.com/78193201/thumb-l_new-car-carlist-proton-exora-turbo-premium-mpv-malaysia_000078193201_957d1f22_cac8_4c1f_ae87_122e4fcd8272.png.webp?smia=xTM","Proton","Exora",2022,0,"Automatic","New","Turbo Premium","bf6403a7-d22c-40b0-9e4b-4be80bd3b2c5","f9cfbc2a-63de-41ea-8f71-0c71e863e0a7","false","ʉʏʈʘ","false","my","car","69800",4.2
"2114",2114,10620393,"2022 TESLA Model Y 0.0 Standard Range HK SUV NEW CAR Unreg","2022 TESLA Model Y Standard Range HK SUV","https://www.carlist.my/new-cars/2022-tesla-model-y-0-0-standard-range-hk-suv-new-car-unreg/10620393","4382","https://img1.icarcdn.com/39302601/main-m_new-car-carlist-tesla-model-y-standard-range-hk-suv-malaysia_000039302601_c19937a9_1698_45de_bb20_da1ac83d44c8.jpg.webp?smia=xTM","https://img1.icarcdn.com/39302601/thumb-l_new-car-carlist-tesla-model-y-standard-range-hk-suv-malaysia_000039302601_c19937a9_1698_45de_bb20_da1ac83d44c8.jpg.webp?smia=xTM","TESLA","Model Y",2022,0,"Automatic","New","Standard Range HK","0add6bf2-8130-4e62-8a10-6ccfd6230fc1","75da0b58-38b8-44e2-bcb5-0c39bc5066e6","true","ʉʏʈʘ","true","my","car","338000",NA
"2115",2115,10620329,"READY STOCK TERBAIK FORD RANGER 2.2 XLT MANUAL","2022 Ford Ranger 2.2 XLT High Rider Pickup Truck","https://www.carlist.my/new-cars/ready-stock-terbaik-ford-ranger-2-2-xlt-manual/10620329","1413","https://img1.icarcdn.com/92302601/main-m_new-car-carlist-ford-ranger-xlt-high-rider-pickup-truck-malaysia_000092302601_39c7c160_9fe6_42fc_b849_e94a750de2bc.jpeg.webp?smia=xTM","https://img1.icarcdn.com/92302601/thumb-l_new-car-carlist-ford-ranger-xlt-high-rider-pickup-truck-malaysia_000092302601_39c7c160_9fe6_42fc_b849_e94a750de2bc.jpeg.webp?smia=xTM","Ford","Ranger",2022,0,"Manual","New","XLT High Rider","4fae9140-7562-44f0-a05a-cbec72d48db4","f43e4008-ee8d-43e6-9a3b-b8e00ce36a95","true","ʉʏʈʘ","true","my","car","109000",4.4
"2116",2116,10620179,"BEST PRICE IN TOWN Ford Ranger 2.0 XLT PLUS BI TURBO","2022 Ford Ranger 2.0 XLT Plus Pickup Truck","https://www.carlist.my/new-cars/best-price-in-town-ford-ranger-2-0-xlt-plus-bi-turbo/10620179","1646","https://img1.icarcdn.com/97102601/main-m_new-car-carlist-ford-ranger-xlt-plus-pickup-truck-malaysia_000097102601_4e03d563_d74a_44f3_ae52_c8a54603d482.jpeg.webp?smia=xTM","https://img1.icarcdn.com/97102601/thumb-l_new-car-carlist-ford-ranger-xlt-plus-pickup-truck-malaysia_000097102601_4e03d563_d74a_44f3_ae52_c8a54603d482.jpeg.webp?smia=xTM","Ford","Ranger",2022,0,"Automatic","New","XLT Plus","4fae9140-7562-44f0-a05a-cbec72d48db4","f43e4008-ee8d-43e6-9a3b-b8e00ce36a95","true","ʉʏʈʘ","true","my","car","127000",4.4
